alcaldia_clean,colonia_clean,alto_impacto_violación_tasa_2023,alto_impacto_robo_a_transeunte_en_vía_pública_con_y_sin_violencia_tasa_2023,alto_impacto_robo_a_negocio_con_violencia_tasa_2023,alto_impacto_robo_de_vehículo_con_y_sin_violencia_tasa_2023,alto_impacto_robo_a_repartidor_con_y_sin_violencia_tasa_2023,alto_impacto_homicidio_doloso_tasa_2023,alto_impacto_violación_tasa_2024,alto_impacto_robo_a_transeunte_en_vía_pública_con_y_sin_violencia_tasa_2024,alto_impacto_lesiones_dolosas_por_disparo_de_arma_de_fuego_tasa_2024,alto_impacto_robo_a_pasajero_a_bordo_del_metro_con_y_sin_violencia_tasa_2024,alto_impacto_robo_de_vehículo_con_y_sin_violencia_tasa_2024,alto_impacto_robo_a_repartidor_con_y_sin_violencia_tasa_2024,alto_impacto_robo_a_negocio_con_violencia_tasa_2024,alto_impacto_robo_a_pasajero_a_bordo_de_microbus_con_y_sin_violencia_tasa_2024,alto_impacto_homicidio_doloso_tasa_2024,alto_impacto_robo_a_pasajero_a_bordo_de_taxi_con_violencia_tasa_2024,alto_impacto_robo_a_transeunte_en_vía_pública_con_y_sin_violencia_tasa_2025,alto_impacto_robo_a_negocio_con_violencia_tasa_2025,alto_impacto_lesiones_dolosas_por_disparo_de_arma_de_fuego_tasa_2025,alto_impacto_robo_a_repartidor_con_y_sin_violencia_tasa_2025,alto_impacto_robo_de_vehículo_con_y_sin_violencia_tasa_2025,alto_impacto_violación_tasa_2025,alto_impacto_homicidio_doloso_tasa_2025,alto_impacto_robo_a_casa_habitación_con_violencia_tasa_2025,alto_impacto_robo_a_pasajero_a_bordo_de_microbus_con_y_sin_violencia_tasa_2025,alto_impacto_robo_a_pasajero_a_bordo_de_taxi_con_violencia_tasa_2025,alto_impacto_robo_a_pasajero_a_bordo_del_metro_con_y_sin_violencia_tasa_2025,alto_impacto_robo_a_cuentahabiente_saliendo_del_cajero_con_violencia_tasa_2025,alto_impacto_robo_a_transportista_con_y_sin_violencia_tasa_2025,alto_impacto_secuestro_tasa_2025,alto_impacto_total_tasa_2023,alto_impacto_total_tasa_2024,alto_impacto_total_tasa_2025
xochimilco,san gregorio atlapulco,0,0,0,0,0,0,0.0121212121212121,0,0,0,0,0,0,0,0,0,0.00162954915806627,0.00147819660014782,0.00619195046439629,0.0025706940874036,0.000677966101694915,0.00271493212669683,0.0031201248049922,0,0,0,0,0,0,0,0,0.00390625,0.00144803527940499
xochimilco,san jose obrero,0,0,0,0,0,0,0.00606060606060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000904977375565611,0,0,0,0,0,0,0,0,0,0.001953125,6.58197854274995e-05
xochimilco,santa cruz xochitepec,0,0,0,0,0,0,0.00606060606060606,0,0,0,0,0,0,0,0,0,0.000543183052688756,0,0.00309597523219814,0,0,0.00271493212669683,0.0046801872074883,0,0,0,0,0,0,0,0,0.001953125,0.000658197854274995
xochimilco,santa maria tepepan,0,0,0,0,0,0,0.00606060606060606,0,0,0,0,0,0,0,0,0,0.000543183052688756,0.00073909830007391,0,0,0.00135593220338983,0.00180995475113122,0.0031201248049922,0,0.0123456790123457,0,0,0,0,0,0,0.001953125,0.00105311656683999
xochimilco,santiago tepalcatlalpan,0,0,0,0,0,0,0.0121212121212121,0,0,0,0.00735294117647059,0,0,0,0,0,0.00144848814050335,0.00147819660014782,0,0.0025706940874036,0.0015819209039548,0.00361990950226244,0.0046801872074883,0,0,0,0,0,0,0,0,0.005859375,0.00164549463568749
xochimilco,xochipilli,0,0,0,0,0,0,0.00606060606060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001953125,0
alvaro obregon,19 de mayo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
alvaro obregon,1a ampliacion presidentes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00108636610537751,0.00073909830007391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000460738497992497
alvaro obregon,1a victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362122035125837,0,0.00309597523219814,0.0025706940874036,0.000225988700564972,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,0.000394918712564997
alvaro obregon,2a ampliacion el piru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0.0051413881748072,0,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,0.000263279141709998
alvaro obregon,2a ampliacion jalalpa el grande,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000543183052688756,0,0.00309597523219814,0,0.000451977401129944,0.00180995475113122,0.0015600624024961,0,0,0,0,0,0,0,0,0,0.000592378068847496
alvaro obregon,2a ampliacion jalalpa tepito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0.00073909830007391,0,0,0.000451977401129944,0,0.0031201248049922,0,0,0,0,0,0,0,0,0,0.000394918712564997
alvaro obregon,2a ampliacion la mexicana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015600624024961,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
alvaro obregon,2a ampliacion presidentes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362122035125837,0,0,0,0,0.000904977375565611,0.0015600624024961,0.00584795321637427,0,0,0,0,0,0,0,0,0.000329098927137498
alvaro obregon,2a seccion canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000543183052688756,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,0.000263279141709998
alvaro obregon,2o reacomodo corpus christi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0,0.000904977375565611,0.0015600624024961,0,0,0,0,0,0,0,0,0,0.000197459356282499
alvaro obregon,2o reacomodo tlacuitlapa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362122035125837,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,0.000197459356282499
alvaro obregon,abraham m gonzalez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362122035125837,0,0,0,0.000451977401129944,0,0,0,0,0,0,0,0,0,0,0,0.000263279141709998
alvaro obregon,acuilotla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015600624024961,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
alvaro obregon,agricola / ex-hacienda de guadalupe chimalistac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
alvaro obregon,alcantarilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0.0025706940874036,0,0,0,0,0,0,0,0,0,0,0,0,0.000131639570854999
alvaro obregon,alfalfar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,0.000131639570854999
alvaro obregon,alfonso xiii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00108636610537751,0.00295639320029564,0,0,0.000451977401129944,0.00180995475113122,0,0,0,0,0,0,0,0,0,0,0.000921476995984993
alvaro obregon,altavista,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
alvaro obregon,ampliacion alpes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
alvaro obregon,ampliacion dos rios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362122035125837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000131639570854999
alvaro obregon,ampliacion estado de hidalgo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
alvaro obregon,ampliacion jalalpa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362122035125837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000131639570854999
alvaro obregon,ampliacion lomas de santo domingo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000543183052688756,0,0,0.0025706940874036,0,0,0.0015600624024961,0,0,0,0,0,0,0,0,0,0.000329098927137498
alvaro obregon,ampliacion piloto adolfo lopez mateos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362122035125837,0,0,0,0,0,0.0015600624024961,0,0,0,0,0,0,0,0,0,0.000197459356282499
alvaro obregon,ampliacion tepeaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225988700564972,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,0.000131639570854999
alvaro obregon,ampliacion tlacuitlapa ii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0.000451977401129944,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,0.000263279141709998
alvaro obregon,antonio carrillo flores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00073909830007391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
alvaro obregon,arcos centenario,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0.000451977401129944,0,0,0,0,0,0,0,0,0,0,0,0.000197459356282499
alvaro obregon,arturo martinez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225988700564972,0,0,0,0.00617283950617284,0.015625,0,0,0,0,0,0,0.000197459356282499
alvaro obregon,arvide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000724244070251675,0.00073909830007391,0,0,0.000677966101694915,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,0.000592378068847496
alvaro obregon,atlamaxac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,0.000131639570854999
alvaro obregon,atlamaya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362122035125837,0.00073909830007391,0,0,0,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,0.000263279141709998
alvaro obregon,ave real,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000677966101694915,0,0,0,0,0,0,0,0,0,0,0,0.000197459356282499
alvaro obregon,axotla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0.000677966101694915,0.000904977375565611,0,0,0,0,0.00104384133611691,0,0,0,0,0,0.000394918712564997
alvaro obregon,bejero del pueblo santa fe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362122035125837,0,0,0,0,0,0.0015600624024961,0,0,0,0,0,0,0,0,0,0.000197459356282499
alvaro obregon,belen de las flores seccion cuchilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225988700564972,0,0.0031201248049922,0,0,0,0,0,0,0,0,0,0.000197459356282499
alvaro obregon,bellavista,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028969762810067,0,0,0,0.000677966101694915,0,0.0031201248049922,0,0.00617283950617284,0,0,0,0,0,0,0,0.00144803527940499
alvaro obregon,bonanza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
alvaro obregon,bosques 2a seccion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
alvaro obregon,calzada jalalpa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000905305087814594,0,0,0,0,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,0.000394918712564997
alvaro obregon,camino real de tetelpan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,0.000131639570854999
alvaro obregon,campestre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225988700564972,0,0,0.00584795321637427,0,0,0,0,0,0,0,0,0.000131639570854999
alvaro obregon,canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000724244070251675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000263279141709998
alvaro obregon,canutillo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362122035125837,0,0,0.0025706940874036,0,0,0,0,0,0,0,0,0,0,0,0,0.000197459356282499
alvaro obregon,carlos a madrazo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
alvaro obregon,casa del agronomo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015600624024961,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
alvaro obregon,cehuaya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
alvaro obregon,chimalistac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0.000451977401129944,0.000904977375565611,0,0,0,0.015625,0,0,0,0,0,0,0.000329098927137498
alvaro obregon,colinas de tarango,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
alvaro obregon,corpus christy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00108636610537751,0,0,0.0025706940874036,0.0015819209039548,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,0.000987296781412493
alvaro obregon,desarrollo urbano el piru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00108636610537751,0,0.00309597523219814,0,0,0.00361990950226244,0.0015600624024961,0,0,0,0,0,0,0,0,0,0.000789837425129994
alvaro obregon,ejido san mateo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
alvaro obregon,el arbol ampliacion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
alvaro obregon,el capulin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,0.000131639570854999
alvaro obregon,el cuernito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362122035125837,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,0.000197459356282499
alvaro obregon,el piru santa fe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
alvaro obregon,el rodeo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,0.000131639570854999
alvaro obregon,el tejocote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225988700564972,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,0.000131639570854999
alvaro obregon,ermita tizapan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000451977401129944,0,0,0,0,0,0,0,0,0,0,0,0.000131639570854999
alvaro obregon,estado de hidalgo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000543183052688756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000197459356282499
alvaro obregon,estado de hidalgo i,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
alvaro obregon,flor de maria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000543183052688756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000197459356282499
alvaro obregon,florida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000903954802259887,0,0,0,0,0,0,0,0,0,0,0,0.000263279141709998
alvaro obregon,galeana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
alvaro obregon,gamitos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
alvaro obregon,garcimarrero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362122035125837,0.00073909830007391,0,0.0025706940874036,0,0.000904977375565611,0.0015600624024961,0.00584795321637427,0,0,0,0,0,0,0,0,0.000460738497992497
alvaro obregon,garcimarrero norte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00073909830007391,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,0.000131639570854999
alvaro obregon,golondrinas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0.000225988700564972,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,0.000197459356282499
alvaro obregon,golondrinas 1a seccion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0.000451977401129944,0,0.0015600624024961,0,0,0,0,0,0,0,0,0,0.000263279141709998
alvaro obregon,golondrinas 2a seccion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
alvaro obregon,hidalgo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00108636610537751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000394918712564997
alvaro obregon,hogar y redencion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000543183052688756,0,0,0,0.000677966101694915,0,0,0,0,0,0,0,0,0,0,0,0.000394918712564997
alvaro obregon,isidro fabela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362122035125837,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,0.000197459356282499
alvaro obregon,jalalpa tepito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000543183052688756,0.00147819660014782,0,0,0.000677966101694915,0,0,0,0,0,0,0,0,0,0,0,0.000526558283419996
alvaro obregon,jardines del pedregal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181061017562919,0.00073909830007391,0,0,0.0031638418079096,0.00271493212669683,0.0015600624024961,0.0175438596491228,0,0,0,0,0,0,0,0,0.00210623313367998
alvaro obregon,la arana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362122035125837,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,0.000197459356282499
alvaro obregon,la cascada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362122035125837,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,0.000197459356282499
alvaro obregon,la conchita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000905305087814594,0,0.00309597523219814,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000394918712564997
alvaro obregon,la martinica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362122035125837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000131639570854999
alvaro obregon,la martinica ii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362122035125837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000131639570854999
alvaro obregon,la milagrosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225988700564972,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,0.000131639570854999
alvaro obregon,la palmita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000543183052688756,0,0,0,0.000677966101694915,0,0.0015600624024961,0,0,0,0,0,0,0,0,0,0.000460738497992497
alvaro obregon,las aguilas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000724244070251675,0.00147819660014782,0,0.0025706940874036,0,0,0,0,0,0,0,0,0,0,0,0,0.000460738497992497
alvaro obregon,las aguilas (aob-3),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0.00147819660014782,0,0,0.0015819209039548,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,0.000724017639702495
alvaro obregon,las aguilas 1a seccion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000543183052688756,0.00073909830007391,0,0,0.000225988700564972,0,0.0015600624024961,0,0,0,0,0,0,0,0,0,0.000394918712564997
alvaro obregon,las aguilas 2o parque,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
alvaro obregon,las americas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362122035125837,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,0.000197459356282499
alvaro obregon,las palmas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362122035125837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000131639570854999
alvaro obregon,liberacion proletaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000543183052688756,0,0,0,0.000451977401129944,0,0,0,0,0,0,0,0,0,0,0,0.000329098927137498
alvaro obregon,lomas axomiatla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
alvaro obregon,lomas de becerra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00217273221075502,0,0,0,0.000451977401129944,0,0.0015600624024961,0,0,0,0,0.0169491525423729,0,0,0,0,0.00105311656683999
alvaro obregon,lomas de capula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362122035125837,0,0,0.0025706940874036,0.000451977401129944,0,0,0,0,0,0,0,0,0,0,0,0.000329098927137498
alvaro obregon,lomas de chamontoya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0.00309597523219814,0,0.000677966101694915,0,0.0015600624024961,0,0,0,0,0,0,0,0,0,0.000394918712564997
alvaro obregon,lomas de guadalupe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
alvaro obregon,lomas de las aguilas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
alvaro obregon,lomas de plateros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181061017562919,0.00073909830007391,0,0,0.00225988700564972,0.00361990950226244,0,0,0.00617283950617284,0,0,0,0,0,0,0,0.00171131442111499
alvaro obregon,lomas de puerta grande,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362122035125837,0,0,0,0,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,0.000197459356282499
alvaro obregon,lomas de san angel inn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362122035125837,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,0.000197459356282499
alvaro obregon,lomas de santa fe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025706940874036,0.000451977401129944,0,0,0,0,0,0,0,0,0,0,0,0.000197459356282499
alvaro obregon,lomas de santo domingo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
alvaro obregon,lomas de tarango,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000677966101694915,0,0,0,0,0,0,0.0169491525423729,0,0,0,0,0.000263279141709998
alvaro obregon,loreto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362122035125837,0,0,0,0.00135593220338983,0.00180995475113122,0,0,0,0.015625,0,0,0,0,0,0,0.000724017639702495
alvaro obregon,los alpes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00126742712294043,0.00221729490022173,0,0.0025706940874036,0.000451977401129944,0,0,0,0,0,0.00208768267223382,0,0,0,0,0,0.000987296781412493
alvaro obregon,los cedros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000451977401129944,0,0.0015600624024961,0,0,0,0,0,0,0,0,0,0.000197459356282499
alvaro obregon,maria g de garcia ruiz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362122035125837,0,0.00309597523219814,0,0.000225988700564972,0,0.0031201248049922,0,0,0,0,0,0,0,0,0,0.000394918712564997
alvaro obregon,merced gomez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00144848814050335,0.00369549150036955,0,0.0025706940874036,0.00180790960451977,0,0,0,0,0,0,0,0,0,0,0,0.00144803527940499
alvaro obregon,miguel gaona armenta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
alvaro obregon,milpa los cerros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
alvaro obregon,mina los coyotes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0.00073909830007391,0,0,0,0,0.0015600624024961,0,0,0,0,0,0,0,0,0,0.000197459356282499
alvaro obregon,minas cristo rey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000905305087814594,0.00369549150036955,0,0.0025706940874036,0.00112994350282486,0,0,0,0,0,0,0,0,0,0,0,0.00105311656683999
alvaro obregon,mixcoac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
alvaro obregon,molino de rosas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
alvaro obregon,molino de santo domingo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00126742712294043,0.00221729490022173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000658197854274995
alvaro obregon,observatorio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
alvaro obregon,palmas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0.000451977401129944,0,0,0,0,0,0,0,0,0,0,0,0.000197459356282499
